text,label
"Už je vám také líp? Děkujeme @alenaschillerov @AndrejBabis @KarelHavlicek_ @DostalovaK 
",after
"Podle nového poslance TOP 09 @OndrejKolar6 by měl teď být prezident zbaven svých pravomocí.

Řekl mi, že pokud to pak bude třeba, může Andrej Babiš “dostat přes prsty”.

@Frekvence1 #PressKlub

",after
"@KarelHavlicek_ @AndrejBabis Ty Karle, budete před volbami důchodcům krom ochraných masek (což byl loňský velký sukces vaší vlády) posílat i ta pamětní těžítka za dva litry? Ptám se za kamarádku pošťačku, kterou už štvou ty Babišovi letáky, co je musí roznášet v časopise VZP.

",before
"@RibraRichard @AndrejBabis kdyby nebyly tyhle debilní dotace, tak by zmiňované věci stály půlku,ubyli by zbyteční úředníci a paraziti. Např. jsem dělal blow door test. Týpek přijel, řekl že nic měřit nebude, dal mi lejstro já vysolil cca. 5500Kc. Na jeho práci je v dotaci myšleno částkou 5000. Super byznys",after
"@AkriRoge @petrrossan @paber78 @BohumilPecinka Musí se spojit všichni ""Avangers"", jinak nás prevalcuje Thanos Babis. Co co říká Babis v poslednim Cau lidi, je taktika velké lži, porážku neuzna a tak volí velkou lež, stejně jako Trump!",after
"@VaclavMuller @SkutecnyM @katerinaflasko1 @PolicieCZ @CT24zive @SenatCZ @AndrejBabis @PREZIDENTmluvci Koho zajímá Nečas..dejte pokoj,ted jde o jiné věci a ne o Nečase",after
"@KnotekOndrej @AndrejBabis Babiš se chlubil... ale: ""Dopadlo to jako vždy: výsledek není žádný. Po několika hodinách diskuze souhlasil premiér Babiš s tím, co komise navrhla již na začátku jednání,"" (Petr Fiala)
",after
"@Pavel56810149 @SvecKamil @AlexandrMitrofa @CT24zive Hamáček je Čech, Babiš Slovák a Mitrofanov Rus. 
Takže věříte rusákovi?",after
"@vojtech_zima @oprokop @AndrejBabis Tohohle experta nedávno vyhodili z Rady MČ Praha 11 pro totální neschopnost. Umí jen kritizovat a blbě pindat, jakmile mu dáte zodpovědnost, dopadne to blbě.",after
@JanaKov6 @Vit_Rakusan @P_Fiala Souhlas Jani 👍 Ve skutečnosti Babiš žádný premiér není protože schopnosti k této náročné funkci pouze předstírá. Byli tu premiéři různí ale právě on je ten největší ubožák 👎,before
"@AndrejBabis @Frekvence1 Kamaráde, to bude šok, až prohraješ volby na prezidenta…ono to bude dost složitý, volit obžalovaného chlapa, co ho honí daňová prokuratura z Francie a USA …ono bude na blití i části tvých voličů, neboj …Prchal už ztrácí dech, lajny člověka jednou doženou🤷‍♂️😉😉🤥",after
"@Lukas__Valenta @JurakovaVlasta @AndrejBabis Už jsem ten účet zablokoval, jako zbytečný.",after
@Honza_Broul @petrrossan @Vit_Rakusan @AndrejBabis Jeho voliči se mezitím divali na seriál na nově ... To je pech :),before
"@VasagitaS Zvířátka v lese se lehce přizpůsobí hluku o jednom víkendu. Horší je když se ministři vyse. .. na řešení problému. Babiš je možná zlo, ale udavačský dobytek zničil naše lesy !!!",after
"Ostudné jednání @AndrejBabis  Další zatajování majetku, útoky na novináře (od ochranky i fyzické).    Hnutí ANO je spíš sektou, politickou divizí Agrofertu a kryje tyto praktiky. Teď je to na občanech a demokrat. stranách, aby toto zastavili! Já i @zeleni_cz odsuzujeme jednání AB ",before
"@glacier_ecology MPSV mělo ČSSD, tak copak jako to má společného s ANO! Ministryně Maláčová nemaká, ale pan Babiš říkal, že teď by MPSV chtěli. 😋😋",before
"@etabery Vždy jsem to tam přepl na chvíli a byla to přímo katastrofa. Vyřvávající a ulhaní Babiš, Okamura, Zahradníková, pitomý Hamáček, hloupý Šlachta. Jediný solidní účastník byl Rakušan, až mi ho bylo líto. Jaksi tam nepatřil.",before
"@iROZHLAScz @RobertPlaga Dělají to proto, aby to co nejvíc zavařili nastupující vládě...to je jasné...o lidi jim nejde....je to politika....co čekat od Babiš a spol.",after
@JardaEfko @AndrejBabis A při tom si hezky hoví na své režisérské židličce. ,after
"@BenesikOndra Protože pan Fiala není ani pťedsedou PS ČR a zatím ani premiérem ČR.Ani současný ptemiér Babiš si s ním ""nepovídal""....",after
"Nevím, možná trochu blbnu, ale tady jsme svědky lží v přímém přenosu, Babiš, Ovce a spol. Nově zvolená reprezentace v podstatě v klidu, mimo předsedy Senátu. Není nikdo, kdo by zasáhnul a situaci skutečně prověřil, působení té rezidentury na hradě může mít dalekosáhlé důsledky.🤔",after
"@CNNPrima @AndrejBabis @tomio_cz Když je ze tří osob nejsympatičtější Heidi Janků, je to dost na pováženou.",before
"@PavelNovotnak @AndrejBabis @kalousekm @MirekTopolanek @SpoluKoalice Nechtel jsem to pustit! A diky za to, že jsi te vizi uvěřil",after
"@vrchnikomisar @prima @CNNPrima Nevyzněla, jen ti dávám radu s tím omezování odpovědí, podle data založení tu nejsi moc dlouho 😀 Fialovi nefandím, jen hodnotím tu konkrétní debatu. Za mě je Babiš v debatách úplně mimo, ale to je můj názor ✌️",before
"Slova, která by Babiš měl v příštích týdnech uslyšet nejsou „jmenovaný premiér republiky“, ale „jménem republiky“.",after
"Poslední usurpátoři moci se přes Twitter dohadují kdo s kým vyšel, přišel a nedošel. 🤣
Kdo koho doprovodil a odešel.
Nová divadelní hra z dílny Cimrman.
Obsazení:
@PolicieCZ, @vondraczech, @PREZIDENTmluvci, vlekař Mynář, @AndrejBabis, Zemanová.",after
"@ZdKonopasek @stary_mrzout @AlexandrMitrofa Především to tak mají ti, kteří pindají. Okamura, Babiš a jiní siegheilové.",before
"@67firefox @von_Elbogen Jenomže Babiš je Slovák, takže jsme v té Vaší analogii Němci 😳",after
@jedlenka @AndrejBabis A vyšlo by to významně levněji...,after
"@TOP09cz předně:Babiš dluhy řeší covid. to vy jste ti nejhorší šmejdi v politice,vy s ODS jste zničili tuhle zemi.
nasekali jste s CSSD 1600 miliard dluhů,takže lžete,kromě toho jste umožnili vaším diletantstvím rozkrást dalších 900 miliard.táhněte do prdele😡😡",before
"Andrej Babiš opět nebyl ve formě. Nezmohl se na nic, co by jeho konkurenty jakkoli znejistilo. Působil nejistě, jako by neměl sílu, energii ani sebevědomí odrážet údery lídrů obou opozičních koalic. ",before
"@Telicka @WagenknechtLuk @AndrejBabis Chtěl být velky evropský politik, nakonec je ostatním úplně ukradený 😉",after
"@PetrLamr @MarcelaMelkova Jak  jste přišel na to, že Babiš Vondráčka vyhodil. Vondráček to všechno přece dělal přesně podle Babišových instrukcí — byl to průzkum bojem. Babiš Vondráčka teď nasadí mimo politiku. Nejspíš jej odmění lukrativním postem někde v Agrofertu.",after
"@AndrejBabis @novinkycz 😝😝😝 ... a kdo volí ANO, volí estébáka a dotačního zloděje.",before
@adamvojtechano @AndrejBabis @ProuzaTomas @Vaclav_Starek @lubos_kastner @Hokomora Nevidím důvod proč by měl číšník makat za hygienu či PČR...nebo bude stát přispívat na jejich výplatu? Asi ne co 😉,after
Mára Prchal už prý v Rozvadově tankuje plnou a prchá pryč... 🤓🤓 #volby21 #Babis #ANO,after
"@IgorHAdamovic @PolicieCZ @KoncernAgrofert @andrejbabisjr @AndrejBabis Policie ČR koná už dávno, ale @NSZ_info přešlapuje na místě.",before
"A on za to nemůže Babiš? To jsem zvědav, na koho bude Hřib tu svoji neschopnost házet. ",after
"@SpoluKoalice @ODScz @TOP09cz @kducsl @P_Fiala @market_a @MJureka @vlvalek @Jan_Jakob @honzabartosek @Zbynek_Stanjura Chvíli mi to trvalo. Takže @AndrejBabis koupil ve Francii nemovitosti, které ale nevlastní. Přes svoje offshorové společnosti, které nikdy nezaložil a proti kterým v parlamentu vehementně brojil. A zaplatil je penězi které neměl, pak se nějaké našly, ale stejně jich nebylo dost.",before
"@TomasZdechovsky Pravém silnějšího, protože čelní představitelé se vůči té sebrance chovají velmi slabě. Babiš a Vondráček zcela záměrně, u Předsedy Senátu tomu úplně nerozumím.",after
Ten Babiš je poslední dobou jen Orbán sem Orbán tam .... se za chvíli budu bát kouknout i do vlastní ledničky.,before
"@Millmill123123 @AndrejBabis A v čem jsou Jurečka a Fiala podvodníci ? Oni o dotacích nerozhodují, narozdíl od Babiše, který si je odsouhlasí sám. Ty dva pány nevyšetřuje evropská komise a kvůli nim nám nehrozí pozastavení všech dotací.",before
"Poslanec @KrejzaODS souhlasil v debatě v @CzechTV s @AndrejBabis, že kancléřka Angela Merkel udělala chybu útěkem od jaderné energetiky, a vstřícností k migrantům. „Otevření se náruče, až podbízivé, asi nebylo to, co jsme chtěli slyšet,“ řekl Krejza.",before
@AndrejBabis 🖕🖕🖕půjdeš sedět zmrde!!! 👊☠️☠️☠️,before
"@MatlRadek @AndrejBabis Vážený pane Mátle, zkuste žít také jinými silnicemi než je D1. Můžete řidičům nějak rozumně vysvětlit, proč se v průběhu letošního jara rozebraly žulové kostky v kruhovém objezdu silnice I/16 u Nové Vsi? Po dlažbě zůstala díra, která je tam už několik měsíců.",before
"Je úplně jedno, jestli Andrej Babiš nominuje na premiéra za hnutí ANO Andreje Babiše, Alenu Schillerovou nebo třeba Šípkovou Růženku. Vždy by za nitky tahal Andrej Babiš, který tuto politickou divizi Agrofertu vlastní.

Koalice SPOLU s ANO po volbách spolupracovat nebude. Tečka. ",before
@ChytilTom1 Nějak jsem si nevšiml nové vlády. Stále vládne Babiš a jeho ministr zdravotnictví už straší.,after
"@desox13 @JirkaBrno @JanLapes @AndrejBabis @alenaschillerov @RibraRichard @KarelHavlicek_ @DostalovaK @adamvojtechano Nemělo. Když se vznese písek ze Sahary, máš i tady toho plný plíce.",before
@maestrosill @AndrejBabis Jsou na to jen čtyři. Musí upravit povolební strategii. Počítali nejmíň s 25 kouskama. V takovém oslabení to jde hůř oběhnout všechny chalupy. Chaty navíc přijdou na řadu až po chalupách.,after
"@general_pavel @kalousekm Tuto zemi léta polarizují Babiš a Zeman.
Staří proti mladým.
Pracující proti živnostníkům.
Města proti venkovu.",before
"@KanalNekorektni @Cormoran81 @Vit_Rakusan @STANcz @PiratskaStrana Ale kecy. Babis a jeho ANO jsou chameleoni. Jsou takovi jako jejich koalicni partner. Vladli s CSSD a prosazovali levicovou politiku. Vzdyt splnili vetsinu programovych bodu CSSD. Sice to byly body na tyden prace, ale i tak...",after
@kate_axar @AndrejBabis Oni už vedení dávno mají :(,after
@alenaschillerov @AndrejBabis Dluh za posledni dva roky narostl třikrát. Můžete si rikat co chcete....,after
"Lepší Zeman v polokomatu,  než Babis na hradě...",after
"@Naterac_ Ve skutečnosti je android Andrej Babiš - jako jediný Matyldě casually odpovídal, jak kdyby ten cringe ani nevnímal",before
"Babiš a Aero Vodochody, firma propadlá ruské podnikatelské moci  | 1. 10. 2021 | Bohumil Kartous | Britské listy ",before
"@realphilhazard Já bych to číslo úplně nepřeceňoval. Taky sleduju pár účtů, jako je třeba @AndrejBabis, jen proto, abych věděl jakej je to zmrd.",before
"@parlamentky_cz @AndrejBabis Koukám, Bureš hraje o všechno. Těším se na příští týden - to teprv budou lítat sračky",before
"@PetrSchuldes @CT24zive Zeman je tak v pořádku, že Babiš už jede kampaň na prezidenta.",after
"Knihu od Kmenty. Nepodepíšu!
@AndrejBabis já vás miluju🤩.

Ale mě stačí, když mi v klidu odpovíte na otázky.
A bylo by fajn, kdybyste si pak knihy přečetl a přemýšlel o nich. Politik potřebuje zpětné zrcátko. To vám vaše okolí neposkytne.

Dobrý politik umí přijmout kritiku. ",before
@Otakar_Brabec A takhle jednou skončí i Babiš.,after
"Fascinuje mě, jak za vším hledají mnohem propracovanější plán. Babiš podporuje Green Deal, protože ví, že to nakonec krachne a nic nebude. Trump nechal opozici ovládnout komise, volby i soudy a prohrál jen proto, aby se pak nečekaně vrátil a všechny tyhle ""padouchy"" pozavíral. 🤷‍♂️",before
"@FrKub Babiš sám dostal před oficiálním zveřejněním prostor se k tomu vyjádřit a neudělal to. Teď zpracovávají další a ti taky dostanou prostor. Jaký je rozdíl? Samozřejmě, že byl první zveřejněn Babiš. Kdo jiný by měl jít první než premiér?",after
"Babiš mladší: Jsem tím, kdo může otce dostat do kriminálu. Převod akcií je falzifikát ",before
"@VeronikaHoffner @AndrejBabis Pane Hoffner, dodatečně není legálně.",before
"@alenaschillerov @AndrejBabis Prvně to promrdej a pak si stěžují na druhé, ze chtějí zvrátit rozklad ve financích 🙈🙈🙈",after
"@AndrejBabis Andy všechno se sere. Francouzský finančák, FBI a navíc dědek skoro na lafetě.",before
"Co k tomu dodat @AndrejBabis?

Komentář: Čísla nejde ošidit. Babiš obětoval tisíce Čechů ",before
"@IgorHAdamovic @Vystrcil_Milos Ano, věcně není diskuse o tom, co je třeba dělat. Problém je v tom, že technicky správné řešení naráží na krajně vyostřenou politickou situaci. Je třeba myslet na velmi blízké prezidentské volby. A to, co Babiš nejvíc potřebuje, je získat jakékoli emotivní téma pro svou kampaň.",after
@FilipZajicek @AndrejBabis A nemělo by tohle být trestný? 😳,before
"@alenaschillerov a její slávny bazén hotelu Thermal 😂😂 a tak je to u vlády ANO agenta STB @AndrejBabis se vším. Prostě Jen na oko 😂  

",before
@AndrejBabis Myslím že vy byste neměl být uražený. Každopádně pozdravuju Pana Prchala. S láskou Anet💕,after
"@AndrejBabis @Frekvence1 Tak všichni víme, že když nevyšlo premiérství, tak záložní post prezidenství bude taky fajn, zvlášť když už to vypadá, že to bude za pár. Ale jste si vědom toho, že na 50+% to nebylo a nebude? Leda že byste do druhého kola dostal někoho s fakt echt složkou.",after
@TomasZdechovsky @alb_jir @AndrejBabis Ví. Ale je mu to jedno. On umí prát prachy přes off shory 😜,after
"Být Andrej Babiš (nebo Marek Prchal?) napíšu: “Jasně, že se vyfotíme” 😆 Ale ne, díky, vážím si vašeho zájmu. Opravdu! ",before
"@AndrejBabis my chceme zmrazit jednoho prolhaného estébáckého zloděje navždy!! tak co srabe, fotře roku, jak se těšíš na americké soudy?!!! 🤪🤪🤪 dostanou tě!!! dostanou!!! karma je zdarma!!! všechno to zlo, co jsi roky tvořil, si jednou prožiješ, na to vezmi jed!!!",before
"@AlenaBohy @JamesBondCzech @AndrejBabis Ja jsem na takto polozenou otazku take odpovedela, ne. Protoze je rozumny a do funkce nejvyssi zcela urcite kandidovat nebude. Byl by blazen. Na druhou stranu, clovek nevi, co se mu v hlave honi.",before
"@AndrejBabis poslouchej Ty mafiánsky hajzle, na koho se Ty hraješ?????? Zasranej vrahu, patříš do basy ČURÁKU!!!!!!!!!!!! Co si o sobě myslíš, že jsi bůh??????? Zkurvenec mafiánsky!!!!!!!!!! Táhni do hajzlu!!!!!!!",after
"@PeszynskiTomasz @kalousekm Já se taky docela zlobím. Názory pana Kalouska s mými jinak vždy souznily. Zajímavé budou za rok prezidentské volby. Favoritem je Babiš, ale pan Kalousek by mohl překvapit (pokud do toho půjde). Ale já teď budu volit Víta Rakušana (pokud do toho půjde). To je opravdový státník.",after
"@market_a: Andrej Babiš říká, že teď prezidenta nepotřebujeme, na druhou stranu tvrdí, že když prezident nemůže udělit vyznamenání, máme ceremoniál opět o rok odložit. To si ale osobnosti, které se zasloužily o stát, nezaslouží. Musíme najít řešení, aby… ",after
@IVittvar @VektorCZCZ @AndrejBabis V době ekonomické krize mě také stát nezachraňoval. Zas se peníze budou cpát jen do automobilek. Nasrat,after
"@oprokop @AndrejBabis @ZdenekHrib On mluví o zastávkách metra, které to nemají.",before
"@BoziHovado @AndrejBabis Vlastník několika médií tvrdí, že ODS mělo ve 2012 ovlivněná média :D :D",after
"@c_zert @OldCaucasus @iDNEScz To už zrušený prakticky je, protože se jasně ukázalo, že to údajný ojebávání zkrátka nebylo pravdivý, přiznal to už i Babiš, nemusíš bejt zas taková ovce. Je zajímavý, že tam kde EET zavedeno nebyl, vzrostl výběr víc, než tam kde ho museli používat.",after
